Time [s],Packet ID,MOSI,MISO
0.000092800000000,0,0xA055DC05DC05DC05,0x0000000000000000
0.003072280000000,1,0xA055DC05DC05DC05,0x0000000000000000
0.006051880000000,2,0xA055DC05DC05DC05,0x0000000000000000
0.009031360000000,3,0xA055DC05DC05DC05,0x0000000000000000
0.012010840000000,4,0xA055DC05DC05DC05,0x0000000000000000
0.014990160000000,5,0xA055DC05DC05DC05,0x0000000000000000
0.017969560000000,6,0xA055DC05DC05DC05,0x0000000000000000
0.020949280000000,7,0xA055DC05DC05DC05,0x0000000000000000
0.023928880000000,8,0xA055DC05DC05DC05,0x0000000000000000
0.026908480000000,9,0xA055DC05DC05DC05,0x0000000000000000
0.029887960000000,10,0xA055DC05DC05DC05,0x0000000000000000
0.032867400000000,11,0xA055DC05DC05DC05,0x0000000000000000
0.035846800000000,12,0xA055DC05DC05DC05,0x0000000000000000
0.038826160000000,13,0xA055DC05DC05DC05,0x0000000000000000
0.041805600000000,14,0xA055DC05DC05DC05,0x0000000000000000
0.044785040000000,15,0xA055DC05DC05DC05,0x0000000000000000
0.047764360000000,16,0xA055DC05DC05DC05,0x0000000000000000
0.050743640000000,17,0xA055DC05DC05DC05,0x0000000000000000
0.053723000000000,18,0xA055DC05DC05DC05,0x0000000000000000
0.056702240000000,19,0xA055DC05DC05DC05,0x0000000000000000
0.059681680000000,20,0xA055DC05DC05DC05,0x0000000000000000
0.062661040000000,21,0xA055DC05DC05DC05,0x0000000000000000
0.065640480000000,22,0xA055DC05DC05DC05,0x0000000000000000
0.068620120000000,23,0xA055DC05DC05DC05,0x0000000000000000
0.071599600000000,24,0xA055DC05DC05DC05,0x0000000000000000
0.074578880000000,25,0xA055DC05DC05DC05,0x0000000000000000
0.077558360000000,26,0xA055DC05DC05DC05,0x0000000000000000
0.080537720000000,27,0xA055DC05DC05DC05,0x0000000000000000
0.083517080000000,28,0xA055DC05DC05DC05,0x0000000000000000
0.086496200000000,29,0xA055DC05DC05DC05,0x0000000000000000
0.089475560000000,30,0xA055DC05DC05DC05,0x0000000000000000
0.092454800000000,31,0xA055DC05DC05DC05,0x0000000000000000
0.095434160000000,32,0xA055DC05DC05DC05,0x0000000000000000
0.098413400000000,33,0xA055DC05DC05DC05,0x0000000000000000
0.101392600000000,34,0xA055DC05DC05DC05,0x0000000000000000
0.104371960000000,35,0xA055DC05DC05DC05,0x0000000000000000
0.107351240000000,36,0xA055DC05DC05DC05,0x0000000000000000
0.110330440000000,37,0xA055DC05DC05DC05,0x0000000000000000
0.113309800000000,38,0xA055DC05DC05DC05,0x0000000000000000
0.116289040000000,39,0xA055DC05DC05DC05,0x0000000000000000
0.119268360000000,40,0xA055DC05DC05DC05,0x0000000000000000
0.122247520000000,41,0xA055DC05DC05DC05,0x0000000000000000
0.125226760000000,42,0xA055DC05DC05DC05,0x0000000000000000
0.128206080000000,43,0xA055DC05DC05DC05,0x0000000000000000
0.131185280000000,44,0xA055DC05DC05DC05,0x0000000000000000
0.134164480000000,45,0xA055DC05DC05DC05,0x0000000000000000
0.137143760000000,46,0xA055DC05DC05DC05,0x0000000000000000
0.140123000000000,47,0xA055DC05DC05DC05,0x0000000000000000
0.143102320000000,48,0xA055DC05DC05DC05,0x0000000000000000
0.146081520000000,49,0xA055DC05DC05DC05,0x0000000000000000
0.149060760000000,50,0xA055DC05DC05DC05,0x0000000000000000
0.152040080000000,51,0xA055DC05DC05DC05,0x0000000000000000
0.155019400000000,52,0xA055DC05DC05DC05,0x0000000000000000
0.157998560000000,53,0xA055DC05DC05DC05,0x0000000000000000
0.160978000000000,54,0xA055DC05DC05DC05,0x0000000000000000
0.163957320000000,55,0xA055DC05DC05DC05,0x0000000000000000
0.166936640000000,56,0xA055DC05DC05DC05,0x0000000000000000
0.169916000000000,57,0xA055DC05DC05DC05,0x0000000000000000
